Tomodachi Life;Single-Player;Polled;Average;Median;Main Story;28;19h 47m;20h;Main + Extras;35;64h 48m;59h 30m;Completionists;8;171h 50m;149h 30m;All PlayStyles;71;59h 07m;35h
Ikachan;Single-Player;Polled;Average;Median;Main Story;15;1h 15m;1h 15m;Main + Extras;1;42m;42m;Completionists;7;1h 17m;1h 14m;All PlayStyles;23;1h 14m;1h 14m
WWE All Stars;Single-Player;Polled;Average;Median;Main Story;10;4h 07m;3h 52m;Main + Extras;5;14h 38m;12h 23m;Completionists;5;26h 15m;17h;All PlayStyles;20;12h 17m;9h 08m
LEGO Harry Potter: Years 5-7;Single-Player;Polled;Average;Median;Main Story;81;11h 09m;11h;Main + Extras;54;17h 03m;15h 48m;Completionists;143;25h 09m;25h;All PlayStyles;278;19h 30m;19h 28m
LEGO Pirates of the Caribbean: The Video Game;Single-Player;Polled;Average;Median;Main Story;59;8h 25m;8h 28m;Main + Extras;44;15h 10m;15h;Completionists;78;25h 22m;25h;All PlayStyles;181;17h 22m;16h
Naruto Powerful Shippuden;Single-Player;Polled;Average;Median;Main Story;5;6h 33m;6h 55m;Main + Extras;2;18h 30m;18h 30m;Completionists;1;12h;12h;All PlayStyles;8;10h 13m;7h 10m
CRUSH3D;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Ace Combat: Assault Horizon Legacy;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Pilotwings Resort;Single-Player;Polled;Average;Median;Main Story;35;4h 18m;4h;Main + Extras;26;9h 49m;8h 52m;Completionists;18;17h 01m;15h 58m;All PlayStyles;79;9h 01m;6h 39m
Detective Pikachu;Single-Player;Polled;Average;Median;Main Story;64;11h 59m;11h 59m;Main + Extras;36;13h 47m;13h 25m;Completionists;26;15h 07m;12h 52m;All PlayStyles;126;13h 09m;12h 19m
Fractured Soul;Single-Player;Polled;Average;Median;Main Story;7;4h 25m;4h 35m;Main + Extras;4;3h 15m;3h 18m;All PlayStyles;11;3h 59m;3h 29m
Steel Diver: Sub Wars;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Hyrule Warriors: Legends;Single-Player;Polled;Average;Median;Main Story;25;16h 22m;16h 09m;Main + Extras;13;34h 22m;22h 49m;Completionists;2;321h 35m;321h 35m;All PlayStyles;40;37h 29m;18h 26m
Yo-kai Watch 2: Fleshy Souls;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Mercenaries Saga 2: Order Of The Silver Eagle;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Mario vs. Donkey Kong: Tipping Stars;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Inazuma Eleven 3: Team Ogre Attacks!;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Inazuma Eleven 3: Lightning Bolt;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Project X Zone;Single-Player;Polled;Average;Median;Main Story;77;56h 17m;55h;Main + Extras;15;64h 30m;65h 01m;Completionists;18;63h 28m;65h 15m;All PlayStyles;110;58h 35m;56h 31m
Aero Porter;Single-Player;Polled;Average;Median;Main Story;4;4h 19m;4h 38m;All PlayStyles;4;4h 19m;4h 38m
Pokémon Link: Battle!;Single-Player;Polled;Average;Median;Main Story;11;10h 12m;8h 50m;Main + Extras;4;17h 29m;17h 12m;Completionists;1;30h;30h;All PlayStyles;16;13h 15m;11h 41m
Code Name: S.T.E.A.M.;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Pokémon Super Mystery Dungeon;Single-Player;Polled;Average;Median;Main Story;98;23h 55m;22h 39m;Main + Extras;42;32h 23m;30h 54m;Completionists;17;94h 43m;88h;All PlayStyles;157;33h 51m;25h
Resident Evil Village;Single-Player;Polled;Average;Median;Main Story;420;9h 13m;9h 21m;Main + Extras;510;11h 22m;10h 47m;Completionists;29;37h 18m;35h;All PlayStyles;959;11h 13m;10h
River City: Tokyo Rumble;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Mario Tennis Open;Single-Player;Polled;Average;Median;Main Story;31;6h 17m;6h;Main + Extras;21;19h 52m;19h 44m;Completionists;5;40h 10m;39h 55m;All PlayStyles;57;14h 16m;9h 16m
Dr. Mario: Miracle Cure;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Shinobi (2002);Single-Player;Polled;Average;Median;Main Story;11;4h 38m;4h;Main + Extras;2;11h;11h;Completionists;1;30h;30h;All PlayStyles;14;7h 21m;5h 30m
Kirby's Blowout Blast;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Fire Emblem Warriors;Single-Player;Polled;Average;Median;Main Story;195;12h 53m;12h;Main + Extras;93;36h 58m;28h 45m;Completionists;14;204h 32m;213h 53m;All PlayStyles;302;29h 11m;14h 52m
Hey! Pikmin;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
The Legend of Kusakari;Single-Player;Polled;Average;Median;Main Story;1;1h 39m;1h 39m;All PlayStyles;1;1h 39m;1h 39m
Brain Age: Concentration Training;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Heroes of Ruin;Single-Player;Polled;Average;Median;Main Story;9;10h 46m;10h 26m;Main + Extras;16;12h 26m;9h 35m;Completionists;11;21h 08m;14h 06m;All PlayStyles;36;14h 41m;11h 13m
Dillon's Dead-Heat Breakers;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Ultimate NES Remix;Single-Player;Polled;Average;Median;Main Story;17;7h 42m;7h;Main + Extras;20;13h 09m;11h 48m;Completionists;9;18h 01m;18h;All PlayStyles;46;12h 05m;11h 13m
Liberation Maiden;Single-Player;Polled;Average;Median;Main Story;75;1h 36m;1h 30m;Main + Extras;15;3h 30m;2h 20m;Completionists;3;8h 06m;7h 24m;All PlayStyles;93;2h 07m;1h 36m
Scribblenauts Unmasked: A DC Comics Adventure;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Picross e2;Single-Player;Polled;Average;Median;Main Story;2;15h 12m;15h 12m;Main + Extras;4;13h 24m;13h 12m;Completionists;44;18h 50m;17h 15m;All PlayStyles;50;18h 15m;16h 25m
AiRace Speed
Freakyforms: Your Creations, Alive!;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Batman: Arkham Origins Blackgate;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Star Wars Pinball;Single-Player;Polled;Average;Median;Main Story;1;10h 27m;10h 27m;All PlayStyles;1;10h 27m;10h 27m
Mario Party: Star Rush;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Tokyo Crash Mobs;Single-Player;Polled;Average;Median;Main Story;4;2h 58m;2h 47m;Main + Extras;1;4h 33m;4h 33m;Completionists;1;11h 23m;11h 23m;All PlayStyles;6;4h 38m;3h 47m
Picross e4;Single-Player;Polled;Average;Median;Main Story;4;15h 57m;15h 01m;Main + Extras;2;18h;18h;Completionists;32;17h 18m;16h 08m;All PlayStyles;38;17h 12m;16h 08m
Lord of Magna: Maiden Heaven;Single-Player;Polled;Average;Median;Main Story;13;20h 27m;20h 27m;Main + Extras;4;23h 10m;23h 23m;Completionists;2;56h 24m;56h 24m;All PlayStyles;19;24h 49m;21h 02m
3D Classics: TwinBee;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Dillon's Rolling Western: The Last Ranger;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Skylanders: Swap Force;Single-Player;Polled;Average;Median;Main Story;17;8h 51m;9h;Main + Extras;13;20h 17m;13h 30m;Completionists;2;25h;25h;All PlayStyles;32;14h 30m;10h 45m
Tetris Ultimate;Single-Player;Polled;Average;Median;Main Story;2;1h 33m;1h 33m;All PlayStyles;2;1h 33m;1h 33m
The Legend of Legacy;Single-Player;Polled;Average;Median;Main Story;12;32h 52m;32h 30m;Main + Extras;5;54h 01m;47h 15m;All PlayStyles;17;39h 05m;36h 17m
Yo-kai Watch Blasters: Red Cat Corps;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
FIFA Soccer 12;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Mahjong Cub3d
Yo-kai Watch Blasters: White Dog Squad;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Code of Princess;Single-Player;Polled;Average;Median;Main Story;45;5h 31m;5h 10m;Main + Extras;20;9h 20m;9h;All PlayStyles;65;6h 42m;6h
Urban Trial Freestyle 2;Single-Player;Polled;Average;Median;Main Story;1;2h 37m;2h 37m;Main + Extras;1;5h 31m;5h 31m;All PlayStyles;2;4h 04m;4h 04m
LEGO Star Wars III: The Clone Wars;Single-Player;Polled;Average;Median;Main Story;60;8h 53m;8h 52m;Main + Extras;44;14h 53m;15h;Completionists;72;31h 51m;30h 13m;All PlayStyles;176;19h 47m;16h 03m
Miitopia;Single-Player;Polled;Average;Median;Main Story;43;28h 54m;29h 30m;Main + Extras;43;47h 02m;40h;Completionists;9;63h 54m;57h 48m;All PlayStyles;95;40h 25m;34h 40m
Sonic Generations;Single-Player;Polled;Average;Median;Main Story;372;5h 47m;5h 30m;Main + Extras;203;10h 45m;10h;Completionists;100;22h 54m;22h 55m;All PlayStyles;675;9h 49m;7h
Kirby Fighters Deluxe;Single-Player;Polled;Average;Median;Main Story;2;07m;07m;Main + Extras;1;1h 06m;1h 06m;Completionists;2;2h 33m;2h 33m;All PlayStyles;5;1h 17m;1h 06m
Animal Crossing: Happy Home Designer;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AiRace Xeno;Single-Player;Polled;Average;Median;Main + Extras;1;2h 01m;2h 01m;All PlayStyles;1;2h 01m;2h 01m
Picross e3;Single-Player;Polled;Average;Median;Main Story;4;10h 52m;8h 54m;Main + Extras;5;16h 46m;13h 04m;Completionists;32;17h 03m;14h 49m;All PlayStyles;41;16h 25m;13h 28m
Mario & Sonic at the London 2012 Olympic Games;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Nintendo Pocket Football Club;Single-Player;Polled;Average;Median;Main Story;2;68h 29m;68h 29m;All PlayStyles;2;68h 29m;68h 29m
Unchained Blades;Single-Player;Polled;Average;Median;Main Story;2;35h 46m;35h 46m;Main + Extras;4;72h 57m;75h 01m;Completionists;2;333h 08m;333h 08m;All PlayStyles;8;128h 42m;70h 06m
Dillon's Rolling Western;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Need for Speed: The Run;Single-Player;Polled;Average;Median;Main Story;208;4h 18m;4h;Main + Extras;41;6h 45m;6h;Completionists;5;13h 25m;13h;All PlayStyles;254;4h 52m;4h 25m
Dedede's Drum Dash Deluxe;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Resident Evil: The Mercenaries 3D;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Yoshi's New Island;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Bloo Kid 2;Single-Player;Polled;Average;Median;Main Story;4;2h 56m;3h 10m;Completionists;1;25h;25h;All PlayStyles;5;7h 21m;3h 15m
Metroid Prime: Federation Force;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Tekken 3D: Prime Edition;Single-Player;Polled;Average;Median;Main Story;3;15h;15h;Main + Extras;2;15h 11m;15h 11m;Completionists;1;35h 09m;35h 09m;All PlayStyles;6;18h 25m;15h 05m
Tank Troopers
The Delusions of Von Sottendorff and His Squared Mind;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Tappingo;Single-Player;Polled;Average;Median;Main Story;3;5h 51m;6h 16m;Completionists;15;6h 29m;6h;All PlayStyles;18;6h 23m;6h 07m
Urban Trial Freestyle;Single-Player;Polled;Average;Median;Main Story;26;4h 01m;4h;Main + Extras;17;5h 50m;5h 24m;Completionists;8;32h 25m;10h 27m;All PlayStyles;51;9h 05m;5h
SpongeBob Squigglepants 3D;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
BlazBlue: Continuum Shift II;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
RPG Maker Fes;Single-Player;Polled;Average;Median;Main Story;1;4h 09m;4h 09m;All PlayStyles;1;4h 09m;4h 09m
Disney Epic Mickey: The Power of Illusion;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Harvest Moon 3D: The Tale of Two Towns;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Radiohammer (2015);Single-Player;Polled;Average;Median;Main Story;2;2h 30m;2h 30m;All PlayStyles;2;2h 30m;2h 30m
Sonic & All-Stars Racing Transformed;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Titan Attacks!;Single-Player;Polled;Average;Median;Main Story;42;1h 44m;1h 30m;Main + Extras;9;2h 49m;3h;Completionists;24;4h 27m;3h 45m;All PlayStyles;75;2h 44m;2h 30m
Ace Combat: Assault Horizon Legacy+;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Freakyforms Deluxe: Your Creations, Alive!;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Ninja Usagimaru: The Mysterious Karakuri Castle;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Samurai Warriors: Chronicles 3;Single-Player;Polled;Average;Median;Main Story;2;16h 30m;16h 30m;Main + Extras;1;36h;36h;Completionists;1;58h;58h;All PlayStyles;4;31h 45m;29h
Weapon Shop De Omasse;Single-Player;Polled;Average;Median;Main Story;17;8h 44m;8h 59m;Main + Extras;14;9h 38m;9h 29m;Completionists;5;11h 55m;11h 56m;All PlayStyles;36;9h 32m;9h 14m
River City: Knights of Justice;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Let's Golf 3D;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Moco Moco Friends;Single-Player;Polled;Average;Median;Main Story;1;27h 43m;27h 43m;Main + Extras;3;28h 20m;32h;Completionists;1;46h;46h;All PlayStyles;5;31h 45m;32h
Sonic Boom: Fire & Ice;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Angry Birds Trilogy;Single-Player;Polled;Average;Median;Main Story;4;21h;24h;Main + Extras;1;3h;3h;All PlayStyles;5;17h 24m;20h
Mario Sports Superstars;Single-Player;Polled;Average;Median;Main Story;2;6h 11m;6h 11m;Main + Extras;1;34h 39m;34h 39m;All PlayStyles;3;15h 40m;8h 22m
