Grand Theft Auto IV,98,7.9,Xbox 360,April 29, 2008,/game/xbox-360/grand-theft-auto-iv,https://static.metacritic.com/images/products/games/3/78b2451531891db4396d873d82accbeb-98.jpg
Grand Theft Auto V,97,8.3,Xbox 360,September 17, 2013,/game/xbox-360/grand-theft-auto-v,https://static.metacritic.com/images/products/games/6/a03025b77dabe0980c17c6a3c8f540ae-98.jpg
BioShock,96,8.7,Xbox 360,August 21, 2007,/game/xbox-360/bioshock,https://static.metacritic.com/images/products/games/8/beb94c19496b1e7b633f7bf7285f42ea-98.jpg
The Orange Box,96,9.0,Xbox 360,October 10, 2007,/game/xbox-360/the-orange-box,https://static.metacritic.com/images/products/games/5/a1e86e73c40d4ce70191b86ccbf9295f-98.jpg
Mass Effect 2,96,8.9,Xbox 360,January 26, 2010,/game/xbox-360/mass-effect-2,https://static.metacritic.com/images/products/games/2/7178937e2ea07ddd2ae3e46bdf746dc7-98.jpg
The Elder Scrolls V: Skyrim,96,8.6,Xbox 360,November 11, 2011,/game/xbox-360/the-elder-scrolls-v-skyrim,https://static.metacritic.com/images/products/games/5/3239d08e358b28f67cc70d0d41a9b2db-98.jpg
Red Dead Redemption,95,9.0,Xbox 360,May 18, 2010,/game/xbox-360/red-dead-redemption,https://static.metacritic.com/images/products/games/1/1aba85e322bb75caf4fcc3f15528963e-98.jpg
Portal 2,95,8.8,Xbox 360,April 19, 2011,/game/xbox-360/portal-2,https://static.metacritic.com/images/products/games/9/79841223c9df97d146152dab6ad135ec-98.jpg
Batman: Arkham City,94,8.8,Xbox 360,October 18, 2011,/game/xbox-360/batman-arkham-city,https://static.metacritic.com/images/products/games/1/b707e552149fd03b161be6ec73b94935-98.jpg
Gears of War,94,8.4,Xbox 360,November 7, 2006,/game/xbox-360/gears-of-war,https://static.metacritic.com/images/products/games/5/4e6253bf2efe800e05d4c2270a52a674-98.jpg
The Elder Scrolls IV: Oblivion,94,8.7,Xbox 360,March 20, 2006,/game/xbox-360/the-elder-scrolls-iv-oblivion,https://static.metacritic.com/images/products/games/2/180b7a5751235c7f2322eb652070c833-98.jpg
Call of Duty 4: Modern Warfare,94,8.5,Xbox 360,November 5, 2007,/game/xbox-360/call-of-duty-4-modern-warfare,https://static.metacritic.com/images/products/games/2/4c04508ffbb8d2f01fc7abc652f6d53d-98.jpg
Halo 3,94,8.1,Xbox 360,September 25, 2007,/game/xbox-360/halo-3,https://static.metacritic.com/images/products/games/6/23421b773cd4739a8a3c4e064fc93d9f-98.jpg
Call of Duty: Modern Warfare 2,94,6.5,Xbox 360,November 10, 2009,/game/xbox-360/call-of-duty-modern-warfare-2,https://static.metacritic.com/images/products/games/0/04718c8d5ed3c1a5a963d8714a10684e-98.jpg
Pac-Man Championship Edition DX,93,7.6,Xbox 360,November 17, 2010,/game/xbox-360/pac-man-championship-edition-dx,https://static.metacritic.com/images/products/games/1/a9684ad13996997ede73d7184b808617-98.jpg
BioShock Infinite,93,8.6,Xbox 360,March 26, 2013,/game/xbox-360/bioshock-infinite,https://static.metacritic.com/images/products/games/7/e302b462a7173a6b90fa14d4a547d654-98.jpg
Braid,93,8.5,Xbox 360,August 6, 2008,/game/xbox-360/braid,https://static.metacritic.com/images/products/games/6/ed83d7e849d4bc74845a1f41890f998e-98.jpg
Street Fighter IV,93,7.3,Xbox 360,February 17, 2009,/game/xbox-360/street-fighter-iv,https://static.metacritic.com/images/products/games/6/163cf936070e630b6e9aa7f4a969ee95-98.jpg
Fallout 3,93,8.5,Xbox 360,October 28, 2008,/game/xbox-360/fallout-3,https://static.metacritic.com/images/products/games/7/2592a146ce29b1d4bc818d4e6a58bbf8-98.jpg
Gears of War 2,93,7.9,Xbox 360,November 7, 2008,/game/xbox-360/gears-of-war-2,https://static.metacritic.com/images/products/games/1/73d5b14301766692addd210f3f97baa0-98.jpg
Mass Effect 3,93,6.0,Xbox 360,March 6, 2012,/game/xbox-360/mass-effect-3,https://static.metacritic.com/images/products/games/7/2fc081f5fbe90338b49495e2579643ba-98.jpg
Rock Band 3,93,8.0,Xbox 360,October 26, 2010,/game/xbox-360/rock-band-3,https://static.metacritic.com/images/products/games/2/08660033f75cc4b9ac1a259b2ffc6093-98.jpg
Guitar Hero II,92,8.1,Xbox 360,April 3, 2007,/game/xbox-360/guitar-hero-ii,https://static.metacritic.com/images/products/games/5/895e9b9a60d11c4d6b59962f5a6b340f-98.jpg
Rock Band,92,8.0,Xbox 360,November 20, 2007,/game/xbox-360/rock-band,https://static.metacritic.com/images/products/games/8/91e0ff63522e1eed892dceaa9d4ff3f2-98.jpg
Forza Motorsport 3,92,8.1,Xbox 360,October 27, 2009,/game/xbox-360/forza-motorsport-3,https://static.metacritic.com/images/products/games/4/7a32661fe419a5c83118a3080732ee5a-98.jpg
Batman: Arkham Asylum,92,8.8,Xbox 360,August 25, 2009,/game/xbox-360/batman-arkham-asylum,https://static.metacritic.com/images/products/games/3/65594c9202cc0696a7aebf636d91cdc4-98.jpg
The Walking Dead: A Telltale Games Series,92,8.6,Xbox 360,April 27, 2012,/game/xbox-360/the-walking-dead-a-telltale-games-series,https://static.metacritic.com/images/products/games/2/50857d4bd9642be8b4a0581e29bc47c8-98.jpg
Rock Band 2,92,8.1,Xbox 360,September 14, 2008,/game/xbox-360/rock-band-2,https://static.metacritic.com/images/products/games/8/ee041845c62b5fa4611e9a8da1103548-98.jpg
Super Street Fighter IV,91,7.7,Xbox 360,April 27, 2010,/game/xbox-360/super-street-fighter-iv,https://static.metacritic.com/images/products/games/5/f66a3c6efb08b11dfe4ff5767fac2c04-98.jpg
Dark Souls II,91,7.9,Xbox 360,March 11, 2014,/game/xbox-360/dark-souls-ii,https://static.metacritic.com/images/products/games/3/b7f326b66df897c9e0e10c48d440f606-98.jpg
Halo: Reach,91,8.4,Xbox 360,September 14, 2010,/game/xbox-360/halo-reach,https://static.metacritic.com/images/products/games/5/eeaf192498d900cc77e5d62622e00552-98.jpg
Mass Effect,91,8.7,Xbox 360,November 20, 2007,/game/xbox-360/mass-effect,https://static.metacritic.com/images/products/games/2/9163b068da45f70379f184bac6130d17-98.jpg
Forza Motorsport 4,91,8.3,Xbox 360,October 11, 2011,/game/xbox-360/forza-motorsport-4,https://static.metacritic.com/images/products/games/5/e5e57bdec8165d9bc7b4d626b647cd22-98.jpg
Gears of War 3,91,8.1,Xbox 360,September 20, 2011,/game/xbox-360/gears-of-war-3,https://static.metacritic.com/images/products/games/3/145056cddf802f18166b0a63dad83876-98.jpg
Far Cry 3,91,8.6,Xbox 360,December 4, 2012,/game/xbox-360/far-cry-3,https://static.metacritic.com/images/products/games/9/f96819c5aaab03257d689a58bd95760b-98.jpg
Assassin's Creed II,90,8.8,Xbox 360,November 17, 2009,/game/xbox-360/assassins-creed-ii,https://static.metacritic.com/images/products/games/6/f16df0b294fef41e82147ff0329ead91-98.jpg
Bayonetta,90,8.1,Xbox 360,January 5, 2010,/game/xbox-360/bayonetta,https://static.metacritic.com/images/products/games/4/d9e90e750823b9f59a2643e5fef33402-98.jpg
Tom Clancy's Ghost Recon Advanced Warfighter,90,7.9,Xbox 360,March 9, 2006,/game/xbox-360/tom-clancys-ghost-recon-advanced-warfighter,https://static.metacritic.com/images/products/games/9/561b897d84e1bc6292fcc6e2c2efbdc3-98.jpg
Trials Evolution,90,8.0,Xbox 360,April 18, 2012,/game/xbox-360/trials-evolution,https://static.metacritic.com/images/products/games/0/6d52865e8ee2749b4dab023fd374a6c4-98.jpg
Grand Theft Auto IV: The Lost and Damned,90,8.0,Xbox 360,February 17, 2009,/game/xbox-360/grand-theft-auto-iv-the-lost-and-damned,https://static.metacritic.com/images/products/games/5/13faa91c0351c367ceed5f7ad3871488-98.jpg
FIFA Soccer 12,90,6.8,Xbox 360,September 27, 2011,/game/xbox-360/fifa-soccer-12,https://static.metacritic.com/images/products/games/0/28891e739ecf88e46b2a3aaf13b9daab-98.jpg
FIFA Soccer 10,90,7.4,Xbox 360,October 20, 2009,/game/xbox-360/fifa-soccer-10,https://static.metacritic.com/images/products/games/4/46dea74e84c35a5205441284e58e19b7-98.jpg
Portal: Still Alive,90,8.6,Xbox 360,October 22, 2008,/game/xbox-360/portal-still-alive,https://static.metacritic.com/images/products/games/3/e634bc1e87c54cca6e53267efbb62365-98.jpg
LIMBO,90,8.4,Xbox 360,July 21, 2010,/game/xbox-360/limbo,https://static.metacritic.com/images/products/games/6/5d4508b5ff0d2ca46186d6083187fb0e-98.jpg
Mark of the Ninja,90,7.4,Xbox 360,September 7, 2012,/game/xbox-360/mark-of-the-ninja,https://static.metacritic.com/images/products/games/4/eda8ee9ef9a107038363ae7533c2e88d-98.jpg
Super Meat Boy,90,8.0,Xbox 360,October 20, 2010,/game/xbox-360/super-meat-boy,https://static.metacritic.com/images/products/games/4/a7b7206ae109552ffb57f28edcb76cd1-98.jpg
Dead Space 2,90,8.7,Xbox 360,January 25, 2011,/game/xbox-360/dead-space-2,https://static.metacritic.com/images/products/games/2/ff3999a4f2c32a82e0c2adb62dbe5e01-98.jpg
Geometry Wars: Retro Evolved 2,90,8.3,Xbox 360,July 30, 2008,/game/xbox-360/geometry-wars-retro-evolved-2,https://static.metacritic.com/images/products/games/2/fdfea61faf2a55ce07ea969f49011890-98.jpg
XCOM: Enemy Unknown,90,8.3,Xbox 360,October 9, 2012,/game/xbox-360/xcom-enemy-unknown,https://static.metacritic.com/images/products/games/9/81703b8c63978670c6fe79860135ad1c-98.jpg
Forza Motorsport 2,90,8.3,Xbox 360,May 29, 2007,/game/xbox-360/forza-motorsport-2,https://static.metacritic.com/images/products/games/9/766ef2f90163e059c86a5cb3c695544d-98.jpg
Metal Gear Solid HD Collection,90,8.8,Xbox 360,November 8, 2011,/game/xbox-360/metal-gear-solid-hd-collection,https://static.metacritic.com/images/products/games/7/df4d1f58afef46496544ea9930dd242b-98.jpg
FIFA Soccer 13,90,6.3,Xbox 360,September 25, 2012,/game/xbox-360/fifa-soccer-13,https://static.metacritic.com/images/products/games/9/ed4cd38a00949dd8f251e72481b7eaa0-98.jpg
Rayman Legends,90,8.2,Xbox 360,September 3, 2013,/game/xbox-360/rayman-legends,https://static.metacritic.com/images/products/games/8/282cefcc412fa35572e48724ed0667cd-98.jpg
NBA 2K12,90,7.7,Xbox 360,October 4, 2011,/game/xbox-360/nba-2k12,https://static.metacritic.com/images/products/games/5/6e0da9f309c3d175bf4ec7ca273f3638-98.jpg
Borderlands 2,89,8.3,Xbox 360,September 18, 2012,/game/xbox-360/borderlands-2,https://static.metacritic.com/images/products/games/4/387c7e7340a3589de3c37b6b98a83ebf-98.jpg
Call of Duty 2,89,8.2,Xbox 360,November 17, 2005,/game/xbox-360/call-of-duty-2,https://static.metacritic.com/images/products/games/9/ebd84d794f81d6c42b39c855794ac777-98.jpg
Plants vs. Zombies,89,8.4,Xbox 360,September 8, 2010,/game/xbox-360/plants-vs-zombies,https://static.metacritic.com/images/products/games/5/d6dd2d924b94b201cf0083177baea084-98.jpg
Rez HD,89,8.0,Xbox 360,January 30, 2008,/game/xbox-360/rez-hd,https://static.metacritic.com/images/products/games/1/e0d1c4aa845caf173fb54e1c85c03e51-98.jpg
Castlevania: Symphony of the Night,89,8.6,Xbox 360,March 21, 2007,/game/xbox-360/castlevania-symphony-of-the-night,https://static.metacritic.com/images/products/games/4/27fa8cc35be92513a152290217f43af9-98.jpg
Fable II,89,6.6,Xbox 360,October 21, 2008,/game/xbox-360/fable-ii,https://static.metacritic.com/images/products/games/2/aa131bbebbb43cd29a64464e48190378-98.jpg
Assassin's Creed: Brotherhood,89,8.4,Xbox 360,November 16, 2010,/game/xbox-360/assassins-creed-brotherhood,https://static.metacritic.com/images/products/games/3/8a7567e4a2d8e68bff001493d80b4d13-98.jpg
Left 4 Dead 2,89,8.5,Xbox 360,November 17, 2009,/game/xbox-360/left-4-dead-2,https://static.metacritic.com/images/products/games/4/ef4ae972063212dc84acef02c41ca14e-98.jpg
Left 4 Dead,89,7.9,Xbox 360,November 17, 2008,/game/xbox-360/left-4-dead,https://static.metacritic.com/images/products/games/9/b9f3a65c5bcc4ed17cc75f89f56099d1-98.jpg
Dark Souls,89,8.7,Xbox 360,October 4, 2011,/game/xbox-360/dark-souls,https://static.metacritic.com/images/products/games/9/ed7503a56df6c9c6a4eb9ce571ac8221-98.jpg
Grand Theft Auto IV: The Ballad of Gay Tony,89,8.6,Xbox 360,October 29, 2009,/game/xbox-360/grand-theft-auto-iv-the-ballad-of-gay-tony,https://static.metacritic.com/images/products/games/98w-game.jpg
Fez,89,6.2,Xbox 360,April 13, 2012,/game/xbox-360/fez,https://static.metacritic.com/images/products/games/9/c470bb51e9bc36b64564d10d9ec05439-98.jpg
Burnout Revenge,89,8.3,Xbox 360,March 7, 2006,/game/xbox-360/burnout-revenge,https://static.metacritic.com/images/products/games/4/a7f8e8fc33a407223ed2a4bf920a398e-98.jpg
Dead Space,89,8.8,Xbox 360,October 13, 2008,/game/xbox-360/dead-space,https://static.metacritic.com/images/products/games/6/386f4e42e096f85652ad6752bb431f8a-98.jpg
Dark Souls: Artorias of the Abyss,89,8.7,Xbox 360,October 23, 2012,/game/xbox-360/dark-souls-artorias-of-the-abyss,https://static.metacritic.com/images/products/games/1/039fc1514836e4582b014743a5e06d90-98.jpg
Deus Ex: Human Revolution,89,8.3,Xbox 360,August 23, 2011,/game/xbox-360/deus-ex-human-revolution,https://static.metacritic.com/images/products/games/6/2815e8d0acb853c382e2da88955bc831-98.jpg
The Walking Dead: Episode 5 - No Time Left,89,8.8,Xbox 360,November 21, 2012,/game/xbox-360/the-walking-dead-episode-5---no-time-left,https://static.metacritic.com/images/products/games/6/43b69a0c0d83d474d7181be9e5b8a6a3-98.jpg
The Beatles: Rock Band,89,8.5,Xbox 360,September 9, 2009,/game/xbox-360/the-beatles-rock-band,https://static.metacritic.com/images/products/games/8/7587d2ba2d8e18c07b102ca7682a34e4-98.jpg
L.A. Noire,89,7.9,Xbox 360,May 17, 2011,/game/xbox-360/la-noire,https://static.metacritic.com/images/products/games/0/b45caeae8dc83f6de9856668eda47252-98.jpg
Peggle,89,7.8,Xbox 360,March 11, 2009,/game/xbox-360/peggle,https://static.metacritic.com/images/products/games/5/6641502c7415a5265d94468334556b17-98.jpg
Virtua Fighter 5 Online,89,7.7,Xbox 360,October 30, 2007,/game/xbox-360/virtua-fighter-5-online,https://static.metacritic.com/images/products/games/1/4249fd14f25a1bf2f151fb8f6e236bf3-98.jpg
NBA 2K11,89,8.3,Xbox 360,October 5, 2010,/game/xbox-360/nba-2k11,https://static.metacritic.com/images/products/games/5/a04ec729ae3b545b827d73a7c81816e2-98.jpg
Burnout Paradise,88,7.0,Xbox 360,January 22, 2008,/game/xbox-360/burnout-paradise,https://static.metacritic.com/images/products/games/7/57c2274011cee2abc6411244cbb92a6c-98.jpg
Shadow Complex,88,8.7,Xbox 360,August 19, 2009,/game/xbox-360/shadow-complex,https://static.metacritic.com/images/products/games/1/7555b5667e0b9ecf76a9879369b386af-98.jpg
Call of Duty: Modern Warfare 3,88,3.5,Xbox 360,November 8, 2011,/game/xbox-360/call-of-duty-modern-warfare-3,https://static.metacritic.com/images/products/games/3/462effa41817ea8751c7e0de90bac376-98.jpg
Dishonored,88,7.9,Xbox 360,October 9, 2012,/game/xbox-360/dishonored,https://static.metacritic.com/images/products/games/0/7f3ae70363c02cf70db6f4cde688dcb3-98.jpg
Pinball FX 2: Marvel Pinball - Avengers Chronicles,88,7.8,Xbox 360,June 20, 2012,/game/xbox-360/pinball-fx-2-marvel-pinball---avengers-chronicles,https://static.metacritic.com/images/products/games/8/98f7610a8b0a5e817d972d361cb83b0a-98.jpg
NHL 10,88,8.3,Xbox 360,September 15, 2009,/game/xbox-360/nhl-10,https://static.metacritic.com/images/products/games/4/97360940cc2fa1c5737a020b302777b0-98.jpg
BioShock 2,88,8.3,Xbox 360,February 9, 2010,/game/xbox-360/bioshock-2,https://static.metacritic.com/images/products/games/5/bddaac06c3af71396b32218a004f57f0-98.jpg
NHL 09,88,8.3,Xbox 360,September 9, 2008,/game/xbox-360/nhl-09,https://static.metacritic.com/images/products/games/5/cc04aa00006a091397baa2339bea5e33-98.jpg
Tom Clancy's Rainbow Six Vegas,88,8.2,Xbox 360,November 20, 2006,/game/xbox-360/tom-clancys-rainbow-six-vegas,https://static.metacritic.com/images/products/games/8/deeef5ef48e114a99c1f00dc93125336-98.jpg
Super Street Fighter II Turbo HD Remix,88,7.6,Xbox 360,November 26, 2008,/game/xbox-360/super-street-fighter-ii-turbo-hd-remix,https://static.metacritic.com/images/products/games/2/239772b020d137decab7c6908abd735f-98.jpg
Star Wars Pinball: Balance of the Force,88,6.1,Xbox 360,October 16, 2013,/game/xbox-360/star-wars-pinball-balance-of-the-force,https://static.metacritic.com/images/products/games/3/4089d2a85e761f947fc0e04fe924c74d-98.jpg
The Secret of Monkey Island: Special Edition,88,8.4,Xbox 360,July 15, 2009,/game/xbox-360/the-secret-of-monkey-island-special-edition,https://static.metacritic.com/images/products/games/1/794100b9002f14b2d5b381fd2f35fd78-98.jpg
Project Gotham Racing 3,88,7.9,Xbox 360,November 16, 2005,/game/xbox-360/project-gotham-racing-3,https://static.metacritic.com/images/products/games/1/97c9ed2f5855bf423e3c6fdf4f8d597a-98.jpg
Battlefield: Bad Company 2,88,8.6,Xbox 360,March 2, 2010,/game/xbox-360/battlefield-bad-company-2,https://static.metacritic.com/images/products/games/8/1cce9b60dfac7579eec4911e69533932-98.jpg
XCOM: Enemy Within,88,7.7,Xbox 360,November 12, 2013,/game/xbox-360/xcom-enemy-within,https://static.metacritic.com/images/products/games/1/8a3cea4596841a3204972b4d78bfed30-98.jpg
Pinball FX 2,88,8.2,Xbox 360,October 27, 2010,/game/xbox-360/pinball-fx-2,https://static.metacritic.com/images/products/games/5/69727c3ce664324196e7711f7856f9fc-98.jpg
NHL 11,88,7.7,Xbox 360,September 7, 2010,/game/xbox-360/nhl-11,https://static.metacritic.com/images/products/games/1/25b236ca75161ce33693d64b6365e236-98.jpg
The Witcher 2: Assassins of Kings,88,8.4,Xbox 360,April 17, 2012,/game/xbox-360/the-witcher-2-assassins-of-kings,https://static.metacritic.com/images/products/games/4/43b97c9f78a356914df224e9ea04327b-98.jpg
The Walking Dead: Episode 3 - Long Road Ahead,88,8.3,Xbox 360,August 29, 2012,/game/xbox-360/the-walking-dead-episode-3---long-road-ahead,https://static.metacritic.com/images/products/games/98w-game.jpg
FIFA Soccer 11,88,7.5,Xbox 360,September 28, 2010,/game/xbox-360/fifa-soccer-11,https://static.metacritic.com/images/products/games/1/294e1af47bd0bfb36fd8e8a413a9b60f-98.jpg
Joe Danger: Special Edition,88,7.7,Xbox 360,December 14, 2011,/game/xbox-360/joe-danger-special-edition,https://static.metacritic.com/images/products/games/1/7ebf8ef8f1875aed9a966b5be6f7c0d8-98.jpg
Battlefield: Bad Company 2 Vietnam,88,8.0,Xbox 360,December 21, 2010,/game/xbox-360/battlefield-bad-company-2-vietnam,https://static.metacritic.com/images/products/games/98w-game.jpg
Need for Speed: Hot Pursuit,88,7.2,Xbox 360,November 16, 2010,/game/xbox-360/need-for-speed-hot-pursuit,https://static.metacritic.com/images/products/games/8/147aae6ac077222a67046d9399a51615-98.jpg
NBA 2K13,88,7.2,Xbox 360,October 2, 2012,/game/xbox-360/nba-2k13,https://static.metacritic.com/images/products/games/5/240f6ce73091ba1f9a259eef37e21400-98.jpg
